2L	2974858	2976862	ID=gene:FBgn0031483	1	2004	2004	1.0000000
2L	2977121	2978500	ID=gene:FBgn0031484	1	1379	1379	1.0000000
2L	2978410	2979288	ID=gene:FBgn0031485	1	878	878	1.0000000
2L	2979561	2987723	ID=gene:FBgn0250786	1	8162	8162	1.0000000
2L	2988115	2990075	ID=gene:FBgn0025109	1	1960	1960	1.0000000
2L	2989593	2992759	ID=gene:FBgn0002989	1	3166	3166	1.0000000
2L	2992869	2998726	ID=gene:FBgn0025681	1	4611	5857	0.7872631
2L	2999285	3016069	ID=gene:FBgn0031488	1	1475	16784	0.0878813
2L	3016440	3018308	ID=gene:FBgn0031489	1	1756	1868	0.9400429
2L	3018507	3021506	ID=gene:FBgn0031490	1	2554	2999	0.8516172
2L	3021308	3023141	ID=gene:FBgn0031491	1	1833	1833	1.0000000
2L	3023225	3026439	ID=gene:FBgn0031492	1	3214	3214	1.0000000
2L	3026251	3029168	ID=gene:FBgn0031493	1	2917	2917	1.0000000
2L	3029252	3030616	ID=gene:FBgn0031494	1	1364	1364	1.0000000
2L	3030538	3032300	ID=gene:FBgn0031495	1	1762	1762	1.0000000
2L	3032209	3035348	ID=gene:FBgn0031496	1	3139	3139	1.0000000
2L	3035492	3037403	ID=gene:FBgn0031497	1	1911	1911	1.0000000
2L	3037229	3038793	ID=gene:FBgn0031498	1	1564	1564	1.0000000
2L	3038825	3039812	ID=gene:FBgn0243513	1	987	987	1.0000000
2L	3039975	3041890	ID=gene:FBgn0031500	1	1915	1915	1.0000000
2L	3042550	3043593	ID=gene:FBgn0031501	1	143	1043	0.1371045
2L	3043946	3056143	ID=gene:FBgn0042627	0	0	12197	0.0000000
2L	3056597	3068177	ID=gene:FBgn0283427	1	2270	11580	0.1960276
2L	3068344	3144786	ID=gene:FBgn0015600	3	5205	76442	0.0680908
2L	3109671	3110998	ID=gene:FBgn0005779	0	0	1327	0.0000000
2L	3128634	3129489	ID=gene:FBgn0031504	0	0	855	0.0000000
2L	3144952	3145848	ID=gene:FBgn0031505	1	896	896	1.0000000
2L	3146055	3159643	ID=gene:FBgn0011648	2	1922	13588	0.1414483
2L	3159949	3162399	ID=gene:FBgn0260817	1	1691	2450	0.6902041
2L	3163644	3169462	ID=gene:FBgn0014906	1	1582	5818	0.2719148
2L	3169819	3171092	ID=gene:FBgn0264744	1	1273	1273	1.0000000
2L	3173204	3173840	ID=gene:FBgn0051698	0	0	636	0.0000000
2L	3173971	3174504	ID=gene:FBgn0031512	0	0	533	0.0000000
2L	3175111	3200496	ID=gene:FBgn0085422	0	0	25385	0.0000000
2L	3269436	3271806	ID=gene:FBgn0031513	0	0	2370	0.0000000
2L	3275799	3280534	ID=gene:FBgn0031514	0	0	4735	0.0000000
2L	3291244	3294706	ID=gene:FBgn0031515	0	0	3462	0.0000000
2L	3294925	3303130	ID=gene:FBgn0031516	1	2131	8205	0.2597197
2L	3304099	3317418	ID=gene:FBgn0031518	0	0	13319	0.0000000
2L	3309221	3311682	ID=gene:FBgn0031517	0	0	2461	0.0000000
2L	3316793	3319872	ID=gene:FBgn0031519	1	1642	3079	0.5332900
2L	3320244	3323141	ID=gene:FBgn0031520	0	0	2897	0.0000000
2L	3324236	3326637	ID=gene:FBgn0053281	0	0	2401	0.0000000
2L	3327902	3329792	ID=gene:FBgn0053282	0	0	1890	0.0000000
2L	3330927	3332876	ID=gene:FBgn0031522	0	0	1949	0.0000000
2L	3332813	3334790	ID=gene:FBgn0031523	0	0	1977	0.0000000
2L	3334874	3354829	ID=gene:FBgn0020445	1	3267	19955	0.1637184
2L	3357645	3358618	ID=gene:FBgn0031526	0	0	973	0.0000000
2L	3358639	3373372	ID=gene:FBgn0085423	1	1743	14733	0.1183058
2L	3373566	3375711	ID=gene:FBgn0031528	1	2145	2145	1.0000000
2L	3375831	3376737	ID=gene:FBgn0031529	1	906	906	1.0000000
2L	3377001	3378590	ID=gene:FBgn0016698	1	1589	1589	1.0000000
2L	3387353	3387743	ID=gene:FBgn0259949	0	0	390	0.0000000
2L	3387881	3388496	ID=gene:FBgn0259950	0	0	615	0.0000000
2L	3398022	3398684	ID=gene:FBgn0085204	0	0	662	0.0000000
2L	3404459	3426719	ID=gene:FBgn0031530	0	0	22260	0.0000000
2L	3410559	3411199	ID=gene:FBgn0031531	0	0	640	0.0000000
2L	3416692	3418068	ID=gene:FBgn0051952	0	0	1376	0.0000000
2L	3445991	3447589	ID=gene:FBgn0031533	0	0	1598	0.0000000
2L	3449682	3452106	ID=gene:FBgn0031534	1	2424	2424	1.0000000
2L	3452465	3453755	ID=gene:FBgn0031535	1	1290	1290	1.0000000
2L	3453696	3457064	ID=gene:FBgn0031536	1	3368	3368	1.0000000
2L	3457301	3460367	ID=gene:FBgn0266670	1	3066	3066	1.0000000
2L	3460321	3461952	ID=gene:FBgn0031538	1	1631	1631	1.0000000
2L	3462217	3466112	ID=gene:FBgn0005616	2	3639	3895	0.9342747
2L	3466156	3467334	ID=gene:FBgn0021967	1	1178	1178	1.0000000
2L	3467341	3470004	ID=gene:FBgn0031540	1	2663	2663	1.0000000
2L	3470181	3472364	ID=gene:FBgn0051776	1	279	2183	0.1278058
2L	3472602	3475338	ID=gene:FBgn0051956	0	0	2736	0.0000000
2L	3478433	3479612	ID=gene:FBgn0261560	1	1179	1179	1.0000000
2L	3480754	3491071	ID=gene:FBgn0031542	0	0	10317	0.0000000
2L	3493985	3508119	ID=gene:FBgn0014396	0	0	14134	0.0000000
2L	3509057	3510102	ID=gene:FBgn0051954	0	0	1045	0.0000000
2L	3510327	3514656	ID=gene:FBgn0284253	1	3737	4329	0.8632479
2L	3514871	3517264	ID=gene:FBgn0031544	1	2393	2393	1.0000000
2L	3517272	3519651	ID=gene:FBgn0031545	1	2379	2379	1.0000000
2L	3519676	3522555	ID=gene:FBgn0031546	0	0	2879	0.0000000
2L	3522520	3524056	ID=gene:FBgn0031547	0	0	1536	0.0000000
2L	3525130	3527588	ID=gene:FBgn0031548	0	0	2458	0.0000000
2L	3527386	3530317	ID=gene:FBgn0031549	1	2242	2931	0.7649267
2L	3530788	3532678	ID=gene:FBgn0031550	0	0	1890	0.0000000
2L	3539246	3548423	ID=gene:FBgn0024244	1	1306	9177	0.1423123
2L	3576209	3576623	ID=gene:FBgn0264363	0	0	414	0.0000000
2L	3578012	3580769	ID=gene:FBgn0004892	1	2757	2757	1.0000000
2L	3604223	3606756	ID=gene:FBgn0002985	1	2212	2533	0.8732728
2L	3619096	3621573	ID=gene:FBgn0015663	1	2442	2477	0.9858700
2L	3621109	3621704	ID=gene:FBgn0031554	1	429	595	0.7210084
2L	3622073	3656953	ID=gene:FBgn0000721	3	4863	34880	0.1394209
2L	3662744	3692114	ID=gene:FBgn0085369	0	0	29370	0.0000000
2L	3667976	3668551	ID=gene:FBgn0259951	0	0	575	0.0000000
2L	3668690	3669134	ID=gene:FBgn0259953	0	0	444	0.0000000
2L	3669260	3669775	ID=gene:FBgn0259952	0	0	515	0.0000000
2L	3670130	3670581	ID=gene:FBgn0261054	0	0	451	0.0000000
2L	3692122	3692587	ID=gene:FBgn0031558	0	0	465	0.0000000
2L	3692698	3693182	ID=gene:FBgn0031559	0	0	484	0.0000000
2L	3693183	3693905	ID=gene:FBgn0051779	0	0	722	0.0000000
2L	3694430	3695020	ID=gene:FBgn0262721	0	0	590	0.0000000
2L	3695031	3695411	ID=gene:FBgn0031560	0	0	380	0.0000000
2L	3696217	3696658	ID=gene:FBgn0031561	0	0	441	0.0000000
2L	3697241	3697872	ID=gene:FBgn0031562	0	0	631	0.0000000
2L	3698450	3699092	ID=gene:FBgn0031563	0	0	642	0.0000000
2L	3699463	3699826	ID=gene:FBgn0259954	0	0	363	0.0000000
2L	3700194	3700658	ID=gene:FBgn0259955	0	0	464	0.0000000
2L	3700673	3701092	ID=gene:FBgn0259956	0	0	419	0.0000000
2L	3701289	3701699	ID=gene:FBgn0259957	0	0	410	0.0000000
2L	3701825	3702248	ID=gene:FBgn0262621	0	0	423	0.0000000
2L	3703658	3704253	ID=gene:FBgn0031564	0	0	595	0.0000000
2L	3704105	3705488	ID=gene:FBgn0051778	0	0	1383	0.0000000
2L	3706550	3707063	ID=gene:FBgn0051777	0	0	513	0.0000000
2L	3707229	3711748	ID=gene:FBgn0015376	1	2544	4519	0.5629564
2L	3711880	3713105	ID=gene:FBgn0051955	1	1225	1225	1.0000000
2L	3713359	3716810	ID=gene:FBgn0031566	1	2873	3451	0.8325123
2L	3716799	3717773	ID=gene:FBgn0040104	0	0	974	0.0000000
2L	3718184	3729145	ID=gene:FBgn0003386	0	0	10961	0.0000000
2L	3730465	3754617	ID=gene:FBgn0031568	0	0	24152	0.0000000
2L	3757255	3769525	ID=gene:FBgn0263846	0	0	12270	0.0000000
2L	3765493	3765863	ID=gene:FBgn0263842	0	0	370	0.0000000
2L	3771699	3784121	ID=gene:FBgn0004893	2	4562	12422	0.3672517
2L	3784946	3785622	ID=gene:FBgn0051960	0	0	676	0.0000000
2L	3787166	3802726	ID=gene:FBgn0031571	1	1483	15560	0.0953085
2L	3803544	3810671	ID=gene:FBgn0021800	0	0	7127	0.0000000
2L	3810800	3813410	ID=gene:FBgn0031573	1	2610	2610	1.0000000
2L	3825674	3827099	ID=gene:FBgn0003430	1	1425	1425	1.0000000
2L	3836839	3839185	ID=gene:FBgn0004567	1	2180	2346	0.9292412
2L	3862667	3867507	ID=gene:FBgn0031574	1	232	4840	0.0479339
2L	3867696	3871425	ID=gene:FBgn0031575	1	3729	3729	1.0000000
2L	3871270	3872458	ID=gene:FBgn0051957	1	1188	1188	1.0000000
2L	3872645	3902860	ID=gene:FBgn0000256	1	255	30215	0.0084395
2L	3902927	3991713	ID=gene:FBgn0051774	0	0	88786	0.0000000
2L	3911795	3914288	ID=gene:FBgn0051773	0	0	2493	0.0000000
2L	4000017	4000806	ID=gene:FBgn0264341	0	0	789	0.0000000
2L	4004079	4004480	ID=gene:FBgn0085205	0	0	401	0.0000000
2L	4004983	4005670	ID=gene:FBgn0031579	0	0	687	0.0000000
2L	4006040	4006606	ID=gene:FBgn0031580	0	0	566	0.0000000
2L	4007689	4007984	ID=gene:FBgn0264295	0	0	295	0.0000000
2L	4008652	4009090	ID=gene:FBgn0264296	0	0	438	0.0000000
2L	4031376	4115749	ID=gene:FBgn0000547	1	2553	84373	0.0302585
2L	4120342	4121627	ID=gene:FBgn0020376	0	0	1285	0.0000000
2L	4121701	4124153	ID=gene:FBgn0014033	0	0	2452	0.0000000
2L	4149278	4151203	ID=gene:FBgn0031585	0	0	1925	0.0000000
2L	4164688	4166134	ID=gene:FBgn0026394	0	0	1446	0.0000000
2L	4186249	4187793	ID=gene:FBgn0051961	1	1544	1544	1.0000000
2L	4188122	4189284	ID=gene:FBgn0040102	1	80	1162	0.0688468
2L	4189339	4198071	ID=gene:FBgn0031589	1	951	8732	0.1089098
2L	4198403	4221796	ID=gene:FBgn0001075	1	1464	23393	0.0625828
2L	4224649	4227097	ID=gene:FBgn0031590	1	2448	2448	1.0000000
2L	4227698	4228561	ID=gene:FBgn0003941	1	863	863	1.0000000
2L	4257571	4258425	ID=gene:FBgn0265269	0	0	854	0.0000000
2L	4277695	4281324	ID=gene:FBgn0031592	0	0	3629	0.0000000
2L	4283147	4323781	ID=gene:FBgn0010473	1	2378	40634	0.0585224
2L	4324553	4331830	ID=gene:FBgn0028482	0	0	7277	0.0000000
2L	4333912	4345776	ID=gene:FBgn0020762	1	1767	11864	0.1489380
2L	4352974	4354034	ID=gene:FBgn0031596	0	0	1060	0.0000000
2L	4361924	4380716	ID=gene:FBgn0026319	1	2965	18792	0.1577799
2L	4380721	4382735	ID=gene:FBgn0031597	1	1962	2014	0.9741808
2L	4382924	4386062	ID=gene:FBgn0031598	1	3138	3138	1.0000000
2L	4386181	4387356	ID=gene:FBgn0261976	1	1175	1175	1.0000000
2L	4388326	4392778	ID=gene:FBgn0027560	1	4452	4452	1.0000000
2L	4392769	4393876	ID=gene:FBgn0031600	1	1107	1107	1.0000000
2L	4394195	4400487	ID=gene:FBgn0022153	1	5264	6292	0.8366179
2L	4400952	4403142	ID=gene:FBgn0053003	1	1970	2190	0.8995434
2L	4403250	4403955	ID=gene:FBgn0031601	1	705	705	1.0000000
2L	4403991	4441282	ID=gene:FBgn0031602	1	631	37291	0.0169210
2L	4411154	4411824	ID=gene:FBgn0262357	0	0	670	0.0000000
2L	4433907	4435057	ID=gene:FBgn0085206	0	0	1150	0.0000000
2L	4433907	4435057	ID=gene:FBgn0085207	0	0	1150	0.0000000
2L	4437786	4438201	ID=gene:FBgn0262358	0	0	415	0.0000000
2L	4441428	4442060	ID=gene:FBgn0259958	1	54	632	0.0854430
2L	4442319	4442985	ID=gene:FBgn0031603	1	666	666	1.0000000
2L	4442869	4444680	ID=gene:FBgn0027609	1	1811	1811	1.0000000
2L	4444731	4446765	ID=gene:FBgn0031604	1	2034	2034	1.0000000
2L	4446669	4448635	ID=gene:FBgn0025684	1	1966	1966	1.0000000
2L	4449294	4453038	ID=gene:FBgn0031606	1	3744	3744	1.0000000
2L	4453168	4454453	ID=gene:FBgn0031607	1	1285	1285	1.0000000
2L	4454625	4455207	ID=gene:FBgn0040705	1	582	582	1.0000000
2L	4455136	4456807	ID=gene:FBgn0019982	1	1671	1671	1.0000000
2L	4457185	4458364	ID=gene:FBgn0285948	1	1179	1179	1.0000000
2L	4458594	4459638	ID=gene:FBgn0053002	1	1044	1044	1.0000000
2L	4459728	4461746	ID=gene:FBgn0031608	1	2018	2018	1.0000000
2L	4461656	4463447	ID=gene:FBgn0031609	1	1791	1791	1.0000000
2L	4463610	4465075	ID=gene:FBgn0031610	1	1465	1465	1.0000000
2L	4465173	4468022	ID=gene:FBgn0031611	1	2399	2849	0.8420498
2L	4467999	4477022	ID=gene:FBgn0011603	0	0	9023	0.0000000
2L	4477461	4614300	ID=gene:FBgn0053196	0	0	136839	0.0000000
2L	4577718	4578218	ID=gene:FBgn0031613	0	0	500	0.0000000
2L	4641295	4642872	ID=gene:FBgn0083938	0	0	1577	0.0000000
2L	4642971	4646562	ID=gene:FBgn0031617	0	0	3591	0.0000000
2L	4647050	4647920	ID=gene:FBgn0264342	0	0	870	0.0000000
2L	4651402	4652892	ID=gene:FBgn0031619	0	0	1490	0.0000000
2L	4682676	4687232	ID=gene:FBgn0031620	0	0	4556	0.0000000
2L	4683051	4684461	ID=gene:FBgn0000227	0	0	1410	0.0000000
2L	4687510	4688956	ID=gene:FBgn0031621	0	0	1446	0.0000000
2L	4688964	4690702	ID=gene:FBgn0031622	0	0	1738	0.0000000
2L	4694720	4722465	ID=gene:FBgn0085380	0	0	27745	0.0000000
2L	4700834	4701485	ID=gene:FBgn0031623	0	0	651	0.0000000
2L	4732412	4734458	ID=gene:FBgn0031626	0	0	2046	0.0000000
2L	4734591	4794044	ID=gene:FBgn0031627	0	0	59453	0.0000000
2L	4762894	4763951	ID=gene:FBgn0260428	0	0	1057	0.0000000
2L	4794548	4796581	ID=gene:FBgn0031628	1	2033	2033	1.0000000
2L	4796599	4801923	ID=gene:FBgn0287234	1	135	5324	0.0253569
2L	4813008	4815891	ID=gene:FBgn0031630	1	1062	2883	0.3683663
2L	4815612	4818245	ID=gene:FBgn0031631	1	2633	2633	1.0000000
2L	4821773	4828945	ID=gene:FBgn0031632	2	1399	7172	0.1950641
2L	4829213	4830693	ID=gene:FBgn0031633	1	1480	1480	1.0000000
2L	4830845	4835300	ID=gene:FBgn0031634	2	1787	4455	0.4011223
2L	4835334	4837999	ID=gene:FBgn0031635	1	2665	2665	1.0000000
2L	4838346	4841465	ID=gene:FBgn0031636	1	2701	3119	0.8659827
2L	4841481	4847295	ID=gene:FBgn0031637	1	4239	5814	0.7291022
2L	4847765	4849499	ID=gene:FBgn0031638	1	1734	1734	1.0000000
2L	4849438	4850419	ID=gene:FBgn0031639	1	981	981	1.0000000
2L	4850640	4852640	ID=gene:FBgn0031640	1	2000	2000	1.0000000
2L	4852863	4876792	ID=gene:FBgn0051660	1	829	23929	0.0346442
2L	4876890	4883107	ID=gene:FBgn0000286	1	3251	6217	0.5229210
2L	4883297	4885669	ID=gene:FBgn0031643	1	2372	2372	1.0000000
2L	4889994	4891277	ID=gene:FBgn0031644	0	0	1283	0.0000000
2L	4892111	4903889	ID=gene:FBgn0031645	0	0	11778	0.0000000
2L	4903864	4906762	ID=gene:FBgn0031646	0	0	2898	0.0000000
2L	4908580	4932384	ID=gene:FBgn0041150	0	0	23804	0.0000000
2L	4933046	4936450	ID=gene:FBgn0031649	0	0	3404	0.0000000
2L	4937408	4941423	ID=gene:FBgn0003372	0	0	4015	0.0000000
2L	4942741	4944305	ID=gene:FBgn0031650	1	1564	1564	1.0000000
2L	4944255	4945361	ID=gene:FBgn0031651	1	1106	1106	1.0000000
2L	4945578	4948324	ID=gene:FBgn0015000	1	2746	2746	1.0000000
2L	4948205	4949784	ID=gene:FBgn0031652	1	1579	1579	1.0000000
2L	4949940	4950767	ID=gene:FBgn0031653	1	827	827	1.0000000
2L	4952242	4953136	ID=gene:FBgn0031654	1	894	894	1.0000000
2L	4954278	4955144	ID=gene:FBgn0020906	1	866	866	1.0000000
2L	4955508	4958292	ID=gene:FBgn0031655	1	2581	2784	0.9270833
2L	4958410	4965430	ID=gene:FBgn0083960	1	2304	7020	0.3282051
2L	4965672	4966399	ID=gene:FBgn0083961	1	727	727	1.0000000
2L	4966366	4967775	ID=gene:FBgn0015834	1	1409	1409	1.0000000
2L	4967831	4968935	ID=gene:FBgn0262467	1	1104	1104	1.0000000
2L	4969003	4970216	ID=gene:FBgn0031657	1	1213	1213	1.0000000
2L	4970134	4973921	ID=gene:FBgn0010607	1	3787	3787	1.0000000
2L	4971701	4973687	ID=gene:FBgn0031659	1	1986	1986	1.0000000
2L	4973975	4975316	ID=gene:FBgn0031660	1	1341	1341	1.0000000
2L	4975299	4977023	ID=gene:FBgn0031661	1	1724	1724	1.0000000
2L	4977311	4978567	ID=gene:FBgn0031662	1	1256	1256	1.0000000
2L	4978483	4979379	ID=gene:FBgn0031663	1	896	896	1.0000000
2L	4979512	4981592	ID=gene:FBgn0031664	1	2080	2080	1.0000000
2L	4981613	4992702	ID=gene:FBgn0083962	1	3825	11089	0.3449364
2L	4992807	5009720	ID=gene:FBgn0053113	3	7785	16913	0.4602968
2L	5009930	5010834	ID=gene:FBgn0265968	1	904	904	1.0000000
2L	5009930	5010834	ID=gene:FBgn0031668	1	904	904	1.0000000
2L	5010921	5012127	ID=gene:FBgn0031670	1	1206	1206	1.0000000
2L	5012143	5028191	ID=gene:FBgn0016075	1	3545	16048	0.2208998
2L	5029608	5037279	ID=gene:FBgn0000299	0	0	7671	0.0000000
2L	5037708	5040818	ID=gene:FBgn0260451	2	2908	3110	0.9350482
2L	5037708	5040818	ID=gene:FBgn0260470	2	2908	3110	0.9350482
2L	5040647	5044712	ID=gene:FBgn0031673	1	3915	4065	0.9630997
2L	5043269	5048365	ID=gene:FBgn0053995	2	4954	5096	0.9721350
2L	5043269	5048365	ID=gene:FBgn0264742	2	4954	5096	0.9721350
2L	5043269	5048365	ID=gene:FBgn0264743	2	4954	5096	0.9721350
2L	5047817	5051062	ID=gene:FBgn0031675	1	3245	3245	1.0000000
2L	5051192	5053094	ID=gene:FBgn0022023	1	1902	1902	1.0000000
2L	5052842	5054575	ID=gene:FBgn0031676	1	1733	1733	1.0000000
2L	5054578	5055016	ID=gene:FBgn0031677	1	438	438	1.0000000
2L	5055057	5056149	ID=gene:FBgn0014857	1	1092	1092	1.0000000
2L	5055981	5058248	ID=gene:FBgn0031678	1	2267	2267	1.0000000
2L	5058403	5059790	ID=gene:FBgn0028694	1	1387	1387	1.0000000
2L	5060814	5070750	ID=gene:FBgn0028572	1	70	9936	0.0070451
2L	5070956	5072055	ID=gene:FBgn0261608	1	1099	1099	1.0000000
2L	5072169	5093592	ID=gene:FBgn0031681	2	3307	21423	0.1543668
2L	5093975	5095910	ID=gene:FBgn0031682	1	1935	1935	1.0000000
2L	5096226	5099294	ID=gene:FBgn0031683	1	3068	3068	1.0000000
2L	5099176	5100288	ID=gene:FBgn0031684	1	1112	1112	1.0000000
2L	5100876	5207002	ID=gene:FBgn0261836	2	4063	106126	0.0382847
2L	5207266	5209345	ID=gene:FBgn0031688	0	0	2079	0.0000000
2L	5210459	5212445	ID=gene:FBgn0031689	0	0	1986	0.0000000
2L	5212394	5215081	ID=gene:FBgn0031690	0	0	2687	0.0000000
2L	5215188	5216542	ID=gene:FBgn0250847	0	0	1354	0.0000000
2L	5216700	5219053	ID=gene:FBgn0031692	0	0	2353	0.0000000
2L	5218999	5271384	ID=gene:FBgn0003716	2	4511	52385	0.0861124
2L	5264000	5265899	ID=gene:FBgn0031693	0	0	1899	0.0000000
2L	5266391	5268455	ID=gene:FBgn0031694	0	0	2064	0.0000000
2L	5268497	5270329	ID=gene:FBgn0031695	0	0	1832	0.0000000
2L	5271727	5278548	ID=gene:FBgn0000228	2	4850	6821	0.7110394
2L	5278864	5283283	ID=gene:FBgn0031696	1	3990	4419	0.9029192
2L	5288943	5311223	ID=gene:FBgn0016076	1	4977	22280	0.2233842
2L	5311310	5314895	ID=gene:FBgn0031697	0	0	3585	0.0000000
2L	5315289	5326683	ID=gene:FBgn0031698	1	4541	11394	0.3985431
2L	5327226	5327969	ID=gene:FBgn0015031	1	743	743	1.0000000
2L	5327974	5328879	ID=gene:FBgn0031700	1	905	905	1.0000000
2L	5329856	5330464	ID=gene:FBgn0031701	0	0	608	0.0000000
2L	5330469	5338073	ID=gene:FBgn0031702	0	0	7604	0.0000000
2L	5339131	5342234	ID=gene:FBgn0031703	0	0	3103	0.0000000
2L	5346199	5365760	ID=gene:FBgn0016920	0	0	19561	0.0000000
2L	5404279	5416593	ID=gene:FBgn0016660	0	0	12314	0.0000000
2L	5461638	5467610	ID=gene:FBgn0261963	2	3224	5972	0.5398526
2L	5517736	5518949	ID=gene:FBgn0031707	1	1213	1213	1.0000000
2L	5518892	5519896	ID=gene:FBgn0031708	1	1004	1004	1.0000000
2L	5520134	5521382	ID=gene:FBgn0000318	1	1248	1248	1.0000000
2L	5521280	5523898	ID=gene:FBgn0031710	1	2618	2618	1.0000000
2L	5524138	5525809	ID=gene:FBgn0031711	1	1671	1671	1.0000000
2L	5525904	5535958	ID=gene:FBgn0051989	1	9722	10054	0.9669783
2L	5526956	5527854	ID=gene:FBgn0051648	1	898	898	1.0000000
2L	5528122	5530682	ID=gene:FBgn0051915	1	2560	2560	1.0000000
2L	5530619	5532223	ID=gene:FBgn0031713	1	1604	1604	1.0000000
2L	5535860	5536758	ID=gene:FBgn0031715	0	0	898	0.0000000
2L	5536849	5539196	ID=gene:FBgn0031716	1	1988	2347	0.8470387
2L	5539325	5542314	ID=gene:FBgn0014189	1	2989	2989	1.0000000
2L	5542479	5546642	ID=gene:FBgn0002525	1	3354	4163	0.8056690
2L	5547085	5549614	ID=gene:FBgn0031717	1	2045	2529	0.8086200
2L	5549708	5550835	ID=gene:FBgn0031718	0	0	1127	0.0000000
2L	5551837	5552756	ID=gene:FBgn0031719	0	0	919	0.0000000
2L	5552842	5553850	ID=gene:FBgn0031720	0	0	1008	0.0000000
2L	5553896	5555137	ID=gene:FBgn0031721	0	0	1241	0.0000000
2L	5555071	5558994	ID=gene:FBgn0004620	0	0	3923	0.0000000
2L	5559341	5563502	ID=gene:FBgn0020429	0	0	4161	0.0000000
2L	5579579	5581116	ID=gene:FBgn0031722	0	0	1537	0.0000000
2L	5587114	5588414	ID=gene:FBgn0031723	0	0	1300	0.0000000
2L	5596832	5598636	ID=gene:FBgn0031724	0	0	1804	0.0000000
2L	5601722	5617946	ID=gene:FBgn0031725	0	0	16224	0.0000000
2L	5620614	5623762	ID=gene:FBgn0031726	0	0	3148	0.0000000
2L	5626290	5658560	ID=gene:FBgn0051646	0	0	32270	0.0000000
2L	5662848	5670838	ID=gene:FBgn0031728	0	0	7990	0.0000000
2L	5678581	5679499	ID=gene:FBgn0031729	0	0	918	0.0000000
2L	5706373	5713791	ID=gene:FBgn0031730	0	0	7418	0.0000000
2L	5715348	5716680	ID=gene:FBgn0031731	0	0	1332	0.0000000
2L	5716700	5718067	ID=gene:FBgn0054011	0	0	1367	0.0000000
2L	5718120	5720899	ID=gene:FBgn0031732	1	301	2779	0.1083123
2L	5721050	5723944	ID=gene:FBgn0024191	1	2880	2894	0.9951624
2L	5724655	5762420	ID=gene:FBgn0031736	1	1231	37765	0.0325963
2L	5726414	5728811	ID=gene:FBgn0031733	0	0	2397	0.0000000
2L	5733674	5741244	ID=gene:FBgn0031734	0	0	7570	0.0000000
2L	5746156	5747961	ID=gene:FBgn0031735	0	0	1805	0.0000000
2L	5762552	5766142	ID=gene:FBgn0031737	0	0	3590	0.0000000
2L	5767001	5800253	ID=gene:FBgn0031738	1	1403	33252	0.0421930
2L	5784030	5784893	ID=gene:FBgn0051913	0	0	863	0.0000000
2L	5800516	5801975	ID=gene:FBgn0031739	1	1459	1459	1.0000000
2L	5802219	5804030	ID=gene:FBgn0031740	1	1811	1811	1.0000000
2L	5805394	5809063	ID=gene:FBgn0031741	0	0	3669	0.0000000
2L	5811573	5811925	ID=gene:FBgn0262999	0	0	352	0.0000000
2L	5817889	5818443	ID=gene:FBgn0051644	0	0	554	0.0000000
2L	5824003	5856767	ID=gene:FBgn0085410	0	0	32764	0.0000000
2L	5859768	5879498	ID=gene:FBgn0031745	0	0	19730	0.0000000
2L	5883740	5884345	ID=gene:FBgn0265785	0	0	605	0.0000000
2L	5884349	5884774	ID=gene:FBgn0259959	0	0	425	0.0000000
2L	5884887	5885491	ID=gene:FBgn0262814	0	0	604	0.0000000
2L	5886001	5886609	ID=gene:FBgn0031746	0	0	608	0.0000000
2L	5892297	5892862	ID=gene:FBgn0002856	0	0	565	0.0000000
2L	5892882	5893896	ID=gene:FBgn0002855	0	0	1014	0.0000000
2L	5903177	5904689	ID=gene:FBgn0031747	0	0	1512	0.0000000
2L	5907168	5922776	ID=gene:FBgn0043362	1	2069	15608	0.1325602
2L	5908926	5910289	ID=gene:FBgn0031749	1	311	1363	0.2281732
2L	5922875	5923653	ID=gene:FBgn0031751	0	0	778	0.0000000
2L	5925936	5939261	ID=gene:FBgn0015381	0	0	13325	0.0000000
2L	5942622	5943304	ID=gene:FBgn0261055	0	0	682	0.0000000
2L	5943642	5948968	ID=gene:FBgn0001128	1	1780	5326	0.3342095
2L	5949449	5955235	ID=gene:FBgn0031752	1	2857	5786	0.4937781
2L	5955311	5956466	ID=gene:FBgn0031753	0	0	1155	0.0000000
2L	5956488	5956819	ID=gene:FBgn0040949	0	0	331	0.0000000
2L	5957003	5957639	ID=gene:FBgn0003980	0	0	636	0.0000000
2L	5958004	5958631	ID=gene:FBgn0086266	0	0	627	0.0000000
2L	5959595	5960340	ID=gene:FBgn0003979	0	0	745	0.0000000
2L	5963086	5964951	ID=gene:FBgn0086265	0	0	1865	0.0000000
2L	5965390	5967752	ID=gene:FBgn0031756	0	0	2362	0.0000000
2L	5968565	5969761	ID=gene:FBgn0031757	0	0	1196	0.0000000
2L	5969858	5971025	ID=gene:FBgn0031758	0	0	1167	0.0000000
2L	5972114	5981018	ID=gene:FBgn0000308	1	4847	8904	0.5443621
2L	5981763	5985909	ID=gene:FBgn0001942	1	3637	4146	0.8772311
2L	5986347	5988854	ID=gene:FBgn0001941	1	2507	2507	1.0000000
2L	5989399	5999501	ID=gene:FBgn0031759	1	9187	10102	0.9094239
2L	6000227	6003738	ID=gene:FBgn0031760	1	2145	3511	0.6109371
2L	6003573	6006827	ID=gene:FBgn0001089	0	0	3254	0.0000000
2L	6007363	6012338	ID=gene:FBgn0031762	1	3221	4975	0.6474372
